ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
DebbarmaSatchari-221-tolove-1,,DebbarmaSatchari,221-tolove,hamʤag,hamʤag,h a m ʤ a g,,Kim2011,,,,
DebbarmaKhumuling-221-tolove-1,,DebbarmaKhumuling,221-tolove,hamʤag,hamʤag,h a m ʤ a g,,Kim2011,,,,
MukchakBarbakpur-221-tolove-1,,MukchakBarbakpur,221-tolove,hamʤag,hamʤag,h a m ʤ a g,,Kim2011,,,,
RiangOldlankar-221-tolove-1,,RiangOldlankar,221-tolove,hamjak,hamjak,h a m j a k,,Kim2011,,,,
AbengGajni-221-tolove-1,,AbengGajni,221-tolove,namnɨk,namnɨk,n a m n ɨ k,,Kim2011,,,,
ChibokNagarSontosh-221-tolove-1,,ChibokNagarSontosh,221-tolove,namnɪk,namnɪk,n a m n ɪ k,,Kim2011,,,,
AtongNalchapra-221-tolove-1,,AtongNalchapra,221-tolove,nɛmnuk,nɛmnuk,n ɛ m n u k,,Kim2011,,,,
Bangla-222-tohate-1,,Bangla,222-tohate,gʰɾinakɔɾa,gʰɾinakɔɾa,gʰ ɾ i n a k ɔ ɾ a,,Kim2011,,,,
UsoiBoroPharangsia-222-tohate-1,,UsoiBoroPharangsia,222-tohate,naiʂlɛ,naiʂlɛ,n ai ʂ l ɛ,,Kim2011,,,,
UsoiChotoMadhuk-222-tohate-1,,UsoiChotoMadhuk,222-tohate,ʂniŋ,ʂniŋ,ʂ n i ŋ,,Kim2011,,,,
GabingDolchariSapmara-222-tohate-1,,GabingDolchariSapmara,222-tohate,ʂni,ʂni,ʂ n i,,Kim2011,,,,
NaitongLombapara-222-tohate-1,,NaitongLombapara,222-tohate,naiʂli,naiʂli,n ai ʂ l i,,Kim2011,,,,
KemaPakkhipara-222-tohate-1,,KemaPakkhipara,222-tohate,naiʧili,naiʧili,n ai ʧ i l i,,Kim2011,,,,
TongpaiTongpaipara-222-tohate-1,,TongpaiTongpaipara,222-tohate,naiʧili,naiʧili,n ai ʧ i l i,,Kim2011,,,,
AshongMildhanpara-222-tohate-1,,AshongMildhanpara,222-tohate,mənaŋ,mənaŋ,m ə n a ŋ,,Kim2011,,,,
DendakNoimailGutchagram-222-tohate-1,,DendakNoimailGutchagram,222-tohate,naiʧli,naiʧli,n ai ʧ l i,,Kim2011,,,,
KhaliBeltolipara-222-tohate-1,,KhaliBeltolipara,222-tohate,naisili,naisili,n ai s i l i,,Kim2011,,,,
UsoiRobertpara-222-tohate-1,,UsoiRobertpara,222-tohate,naiʂlɛ,naiʂlɛ,n ai ʂ l ɛ,,Kim2011,,,,
UsoiBethanipara-222-tohate-1,,UsoiBethanipara,222-tohate,ʂniŋ,ʂniŋ,ʂ n i ŋ,,Kim2011,,,,
UsoiKatchaptali-222-tohate-1,,UsoiKatchaptali,222-tohate,ʂniŋ,ʂniŋ,ʂ n i ŋ,,Kim2011,,,,
AnokLaiphuKarbaripara-222-tohate-1,,AnokLaiphuKarbaripara,222-tohate,ʂini,ʂini,ʂ i n i,,Kim2011,,,,
KewaKrishnaDayalpara-222-tohate-1,,KewaKrishnaDayalpara,222-tohate,naiʂli,naiʂli,n ai ʂ l i,,Kim2011,,,,
PhatungJarichandrapara-222-tohate-1,,PhatungJarichandrapara,222-tohate,ʂin,ʂin,ʂ i n,,Kim2011,,,,
DebbarmaDoluchara-222-tohate-1,,DebbarmaDoluchara,222-tohate,ʂɛlɛŋgo,ʂɛlɛŋgo,ʂ ɛ l ɛ ŋ g o,,Kim2011,,,,
DebbarmaSatchari-222-tohate-1,,DebbarmaSatchari,222-tohate,naiʂli,naiʂli,n ai ʂ l i,,Kim2011,,,,
DebbarmaKhumuling-222-tohate-1,,DebbarmaKhumuling,222-tohate,naiʂɛlɛ,naiʂɛlɛ,n ai ʂ ɛ l ɛ,,Kim2011,,,,
MukchakBarbakpur-222-tohate-1,,MukchakBarbakpur,222-tohate,ʃɛlɛŋgu,ʃɛlɛŋgu,ʃ ɛ l ɛ ŋ g u,,Kim2011,,,,
RiangOldlankar-222-tohate-1,,RiangOldlankar,222-tohate,naiʂlɛ,naiʂlɛ,n ai ʂ l ɛ,,Kim2011,,,,
AbengGajni-222-tohate-1,,AbengGajni,222-tohate,mitʧi,mitʧi,m i t ʧ i,,Kim2011,,,,
ChibokNagarSontosh-222-tohate-1,,ChibokNagarSontosh,222-tohate,kʰanʔʧɪk,kʰanʔʧɪk,kʰ a n ʔ ʧ ɪ k,,Kim2011,,,,
AtongNalchapra-222-tohate-1,,AtongNalchapra,222-tohate,kubiʃi,kubiʃi,k u b i ʃ i,,Kim2011,,,,
Bangla-223-one-1,,Bangla,223-one,ek,ek,e k,,Kim2011,,,,
UsoiBoroPharangsia-223-one-1,,UsoiBoroPharangsia,223-one,ja,ja,j a,,Kim2011,,,,
UsoiChotoMadhuk-223-one-1,,UsoiChotoMadhuk,223-one,ha,ha,h a,,Kim2011,,,,
GabingDolchariSapmara-223-one-1,,GabingDolchariSapmara,223-one,ʂa,ʂa,ʂ a,,Kim2011,,,,
NaitongLombapara-223-one-1,,NaitongLombapara,223-one,ʂa,ʂa,ʂ a,,Kim2011,,,,
KemaPakkhipara-223-one-1,,KemaPakkhipara,223-one,ha,ha,h a,,Kim2011,,,,
TongpaiTongpaipara-223-one-1,,TongpaiTongpaipara,223-one,ja,ja,j a,,Kim2011,,,,
AshongMildhanpara-223-one-1,,AshongMildhanpara,223-one,ha,ha,h a,,Kim2011,,,,
DendakNoimailGutchagram-223-one-1,,DendakNoimailGutchagram,223-one,ʂa,ʂa,ʂ a,,Kim2011,,,,
UsoiRobertpara-223-one-1,,UsoiRobertpara,223-one,ja,ja,j a,,Kim2011,,,,
UsoiBethanipara-223-one-1,,UsoiBethanipara,223-one,ha,ha,h a,,Kim2011,,,,
UsoiKatchaptali-223-one-1,,UsoiKatchaptali,223-one,ha,ha,h a,,Kim2011,,,,
AnokLaiphuKarbaripara-223-one-1,,AnokLaiphuKarbaripara,223-one,ʂa,ʂa,ʂ a,,Kim2011,,,,
KewaKrishnaDayalpara-223-one-1,,KewaKrishnaDayalpara,223-one,ʂa,ʂa,ʂ a,,Kim2011,,,,
PhatungJarichandrapara-223-one-1,,PhatungJarichandrapara,223-one,ja,ja,j a,,Kim2011,,,,
DebbarmaDoluchara-223-one-1,,DebbarmaDoluchara,223-one,ʂa,ʂa,ʂ a,,Kim2011,,,,
DebbarmaSatchari-223-one-1,,DebbarmaSatchari,223-one,ʂa,ʂa,ʂ a,,Kim2011,,,,
DebbarmaKhumuling-223-one-1,,DebbarmaKhumuling,223-one,ʂa,ʂa,ʂ a,,Kim2011,,,,
MukchakBarbakpur-223-one-1,,MukchakBarbakpur,223-one,ʃa,ʃa,ʃ a,,Kim2011,,,,
RiangOldlankar-223-one-1,,RiangOldlankar,223-one,ha,ha,h a,,Kim2011,,,,
AbengGajni-223-one-1,,AbengGajni,223-one,ʃa,ʃa,ʃ a,,Kim2011,,,,
ChibokNagarSontosh-223-one-1,,ChibokNagarSontosh,223-one,ʃa,ʃa,ʃ a,,Kim2011,,,,
AtongNalchapra-223-one-1,,AtongNalchapra,223-one,ʃa,ʃa,ʃ a,,Kim2011,,,,
Bangla-224-two-1,,Bangla,224-two,dui,dui,d ui,,Kim2011,,,,
UsoiBoroPharangsia-224-two-1,,UsoiBoroPharangsia,224-two,nɔi,nɔi,n ɔi,,Kim2011,,,,
UsoiChotoMadhuk-224-two-1,,UsoiChotoMadhuk,224-two,nɔi,nɔi,n ɔi,,Kim2011,,,,
GabingDolchariSapmara-224-two-1,,GabingDolchariSapmara,224-two,nui,nui,n ui,,Kim2011,,,,
NaitongLombapara-224-two-1,,NaitongLombapara,224-two,nui,nui,n ui,,Kim2011,,,,
KemaPakkhipara-224-two-1,,KemaPakkhipara,224-two,nʊi,nʊi,n ʊi,,Kim2011,,,,
TongpaiTongpaipara-224-two-1,,TongpaiTongpaipara,224-two,nui,nui,n ui,,Kim2011,,,,
AshongMildhanpara-224-two-1,,AshongMildhanpara,224-two,nui,nui,n ui,,Kim2011,,,,
DendakNoimailGutchagram-224-two-1,,DendakNoimailGutchagram,224-two,nui,nui,n ui,,Kim2011,,,,
UsoiRobertpara-224-two-1,,UsoiRobertpara,224-two,nɔi,nɔi,n ɔi,,Kim2011,,,,
UsoiBethanipara-224-two-1,,UsoiBethanipara,224-two,nɔi,nɔi,n ɔi,,Kim2011,,,,
UsoiKatchaptali-224-two-1,,UsoiKatchaptali,224-two,nɔi,nɔi,n ɔi,,Kim2011,,,,
AnokLaiphuKarbaripara-224-two-1,,AnokLaiphuKarbaripara,224-two,nʊi,nʊi,n ʊi,,Kim2011,,,,
KewaKrishnaDayalpara-224-two-1,,KewaKrishnaDayalpara,224-two,nui,nui,n ui,,Kim2011,,,,
PhatungJarichandrapara-224-two-1,,PhatungJarichandrapara,224-two,nui,nui,n ui,,Kim2011,,,,
DebbarmaDoluchara-224-two-1,,DebbarmaDoluchara,224-two,nui,nui,n ui,,Kim2011,,,,
DebbarmaSatchari-224-two-1,,DebbarmaSatchari,224-two,nui,nui,n ui,,Kim2011,,,,
DebbarmaKhumuling-224-two-1,,DebbarmaKhumuling,224-two,nɨi,nɨi,n ɨi,,Kim2011,,,,
MukchakBarbakpur-224-two-1,,MukchakBarbakpur,224-two,nui,nui,n ui,,Kim2011,,,,
RiangOldlankar-224-two-1,,RiangOldlankar,224-two,nɔi,nɔi,n ɔi,,Kim2011,,,,
AbengGajni-224-two-1,,AbengGajni,224-two,gni,gni,g n i,,Kim2011,,,,
ChibokNagarSontosh-224-two-1,,ChibokNagarSontosh,224-two,giniŋ,giniŋ,g i n i ŋ,,Kim2011,,,,
AtongNalchapra-224-two-1,,AtongNalchapra,224-two,goni,goni,g o n i,,Kim2011,,,,
Bangla-225-three-1,,Bangla,225-three,tɪn,tɪn,t ɪ n,,Kim2011,,,,
UsoiBoroPharangsia-225-three-1,,UsoiBoroPharangsia,225-three,tʰaŋ,tʰaŋ,tʰ a ŋ,,Kim2011,,,,
UsoiChotoMadhuk-225-three-1,,UsoiChotoMadhuk,225-three,tʰaŋ,tʰaŋ,tʰ a ŋ,,Kim2011,,,,
GabingDolchariSapmara-225-three-1,,GabingDolchariSapmara,225-three,tʰam,tʰam,tʰ a m,,Kim2011,,,,
NaitongLombapara-225-three-1,,NaitongLombapara,225-three,tʰam,tʰam,tʰ a m,,Kim2011,,,,
KemaPakkhipara-225-three-1,,KemaPakkhipara,225-three,tam,tam,t a m,,Kim2011,,,,
TongpaiTongpaipara-225-three-1,,TongpaiTongpaipara,225-three,tʰam,tʰam,tʰ a m,,Kim2011,,,,
AshongMildhanpara-225-three-1,,AshongMildhanpara,225-three,tʰaŋ,tʰaŋ,tʰ a ŋ,,Kim2011,,,,
DendakNoimailGutchagram-225-three-1,,DendakNoimailGutchagram,225-three,tʰã,tʰã,tʰ ã,,Kim2011,,,,
UsoiRobertpara-225-three-1,,UsoiRobertpara,225-three,tʰã,tʰã,tʰ ã,,Kim2011,,,,
UsoiBethanipara-225-three-1,,UsoiBethanipara,225-three,tʰaŋ,tʰaŋ,tʰ a ŋ,,Kim2011,,,,
UsoiKatchaptali-225-three-1,,UsoiKatchaptali,225-three,tʰã,tʰã,tʰ ã,,Kim2011,,,,
AnokLaiphuKarbaripara-225-three-1,,AnokLaiphuKarbaripara,225-three,tʰam,tʰam,tʰ a m,,Kim2011,,,,
KewaKrishnaDayalpara-225-three-1,,KewaKrishnaDayalpara,225-three,ʈʰam,ʈʰam,ʈʰ a m,,Kim2011,,,,
PhatungJarichandrapara-225-three-1,,PhatungJarichandrapara,225-three,tʰam,tʰam,tʰ a m,,Kim2011,,,,
DebbarmaDoluchara-225-three-1,,DebbarmaDoluchara,225-three,tʰam,tʰam,tʰ a m,,Kim2011,,,,
DebbarmaSatchari-225-three-1,,DebbarmaSatchari,225-three,tʰam,tʰam,tʰ a m,,Kim2011,,,,
DebbarmaKhumuling-225-three-1,,DebbarmaKhumuling,225-three,tʰam,tʰam,tʰ a m,,Kim2011,,,,
MukchakBarbakpur-225-three-1,,MukchakBarbakpur,225-three,tam,tam,t a m,,Kim2011,,,,
RiangOldlankar-225-three-1,,RiangOldlankar,225-three,tʰam,tʰam,tʰ a m,,Kim2011,,,,
AbengGajni-225-three-1,,AbengGajni,225-three,gɨtam,gɨtam,g ɨ t a m,,Kim2011,,,,
ChibokNagarSontosh-225-three-1,,ChibokNagarSontosh,225-three,gitʰam,gitʰam,g i tʰ a m,,Kim2011,,,,
AtongNalchapra-225-three-1,,AtongNalchapra,225-three,gotʰam,gotʰam,g o tʰ a m,,Kim2011,,,,
Bangla-226-four-1,,Bangla,226-four,ʧar,ʧar,ʧ a r,,Kim2011,,,,
UsoiBoroPharangsia-226-four-1,,UsoiBoroPharangsia,226-four,brui,brui,b r ui,,Kim2011,,,,
UsoiChotoMadhuk-226-four-1,,UsoiChotoMadhuk,226-four,brɔi,brɔi,b r ɔi,,Kim2011,,,,
GabingDolchariSapmara-226-four-1,,GabingDolchariSapmara,226-four,brɔi,brɔi,b r ɔi,,Kim2011,,,,
NaitongLombapara-226-four-1,,NaitongLombapara,226-four,burui,burui,b u r ui,,Kim2011,,,,
KemaPakkhipara-226-four-1,,KemaPakkhipara,226-four,burʊi,burʊi,b u r ʊi,,Kim2011,,,,
TongpaiTongpaipara-226-four-1,,TongpaiTongpaipara,226-four,brʊi,brʊi,b r ʊi,,Kim2011,,,,
AshongMildhanpara-226-four-1,,AshongMildhanpara,226-four,brʊi,brʊi,b r ʊi,,Kim2011,,,,
DendakNoimailGutchagram-226-four-1,,DendakNoimailGutchagram,226-four,brʊi,brʊi,b r ʊi,,Kim2011,,,,
UsoiRobertpara-226-four-1,,UsoiRobertpara,226-four,brui,brui,b r ui,,Kim2011,,,,
UsoiBethanipara-226-four-1,,UsoiBethanipara,226-four,brɔi,brɔi,b r ɔi,,Kim2011,,,,
UsoiKatchaptali-226-four-1,,UsoiKatchaptali,226-four,brɔi,brɔi,b r ɔi,,Kim2011,,,,
AnokLaiphuKarbaripara-226-four-1,,AnokLaiphuKarbaripara,226-four,brʊi,brʊi,b r ʊi,,Kim2011,,,,
KewaKrishnaDayalpara-226-four-1,,KewaKrishnaDayalpara,226-four,brʊi,brʊi,b r ʊi,,Kim2011,,,,
PhatungJarichandrapara-226-four-1,,PhatungJarichandrapara,226-four,broi,broi,b r oi,,Kim2011,,,,
DebbarmaDoluchara-226-four-1,,DebbarmaDoluchara,226-four,boroi,boroi,b o r oi,,Kim2011,,,,
DebbarmaSatchari-226-four-1,,DebbarmaSatchari,226-four,brui,brui,b r ui,,Kim2011,,,,
DebbarmaKhumuling-226-four-1,,DebbarmaKhumuling,226-four,brʊi,brʊi,b r ʊi,,Kim2011,,,,
MukchakBarbakpur-226-four-1,,MukchakBarbakpur,226-four,brui,brui,b r ui,,Kim2011,,,,
RiangOldlankar-226-four-1,,RiangOldlankar,226-four,brɔi,brɔi,b r ɔi,,Kim2011,,,,
AbengGajni-226-four-1,,AbengGajni,226-four,bɾi,bɾi,b ɾ i,,Kim2011,,,,
ChibokNagarSontosh-226-four-1,,ChibokNagarSontosh,226-four,biɾi,biɾi,b i ɾ i,,Kim2011,,,,
AtongNalchapra-226-four-1,,AtongNalchapra,226-four,bɾi,bɾi,b ɾ i,,Kim2011,,,,
Bangla-227-five-1,,Bangla,227-five,paʧ,paʧ,p a ʧ,,Kim2011,,,,
UsoiBoroPharangsia-227-five-1,,UsoiBoroPharangsia,227-five,ba,ba,b a,,Kim2011,,,,
UsoiChotoMadhuk-227-five-1,,UsoiChotoMadhuk,227-five,ba,ba,b a,,Kim2011,,,,
GabingDolchariSapmara-227-five-1,,GabingDolchariSapmara,227-five,ba,ba,b a,,Kim2011,,,,
NaitongLombapara-227-five-1,,NaitongLombapara,227-five,ba,ba,b a,,Kim2011,,,,
KemaPakkhipara-227-five-1,,KemaPakkhipara,227-five,ba,ba,b a,,Kim2011,,,,
TongpaiTongpaipara-227-five-1,,TongpaiTongpaipara,227-five,ba,ba,b a,,Kim2011,,,,
AshongMildhanpara-227-five-1,,AshongMildhanpara,227-five,ba,ba,b a,,Kim2011,,,,
DendakNoimailGutchagram-227-five-1,,DendakNoimailGutchagram,227-five,ba,ba,b a,,Kim2011,,,,
UsoiRobertpara-227-five-1,,UsoiRobertpara,227-five,ba,ba,b a,,Kim2011,,,,
UsoiBethanipara-227-five-1,,UsoiBethanipara,227-five,ba,ba,b a,,Kim2011,,,,
UsoiKatchaptali-227-five-1,,UsoiKatchaptali,227-five,ba,ba,b a,,Kim2011,,,,
AnokLaiphuKarbaripara-227-five-1,,AnokLaiphuKarbaripara,227-five,ba,ba,b a,,Kim2011,,,,
KewaKrishnaDayalpara-227-five-1,,KewaKrishnaDayalpara,227-five,ba,ba,b a,,Kim2011,,,,
PhatungJarichandrapara-227-five-1,,PhatungJarichandrapara,227-five,ba,ba,b a,,Kim2011,,,,
DebbarmaDoluchara-227-five-1,,DebbarmaDoluchara,227-five,ba,ba,b a,,Kim2011,,,,
DebbarmaSatchari-227-five-1,,DebbarmaSatchari,227-five,ba,ba,b a,,Kim2011,,,,
DebbarmaKhumuling-227-five-1,,DebbarmaKhumuling,227-five,ba,ba,b a,,Kim2011,,,,
MukchakBarbakpur-227-five-1,,MukchakBarbakpur,227-five,ba,ba,b a,,Kim2011,,,,
RiangOldlankar-227-five-1,,RiangOldlankar,227-five,ba,ba,b a,,Kim2011,,,,
AbengGajni-227-five-1,,AbengGajni,227-five,boŋa,boŋa,b o ŋ a,,Kim2011,,,,
ChibokNagarSontosh-227-five-1,,ChibokNagarSontosh,227-five,baŋa,baŋa,b a ŋ a,,Kim2011,,,,
AtongNalchapra-227-five-1,,AtongNalchapra,227-five,baŋa,baŋa,b a ŋ a,,Kim2011,,,,
Bangla-228-six-1,,Bangla,228-six,ʧʰɔi,ʧʰɔi,ʧʰ ɔi,,Kim2011,,,,
UsoiBoroPharangsia-228-six-1,,UsoiBoroPharangsia,228-six,dɔ,dɔ,d ɔ,,Kim2011,,,,
UsoiChotoMadhuk-228-six-1,,UsoiChotoMadhuk,228-six,dɔ,dɔ,d ɔ,,Kim2011,,,,
GabingDolchariSapmara-228-six-1,,GabingDolchariSapmara,228-six,dou,dou,d ou,,Kim2011,,,,
NaitongLombapara-228-six-1,,NaitongLombapara,228-six,douk,douk,d ou k,,Kim2011,,,,
KemaPakkhipara-228-six-1,,KemaPakkhipara,228-six,dɔu,dɔu,d ɔu,,Kim2011,,,,
TongpaiTongpaipara-228-six-1,,TongpaiTongpaipara,228-six,dok,dok,d o k,,Kim2011,,,,
AshongMildhanpara-228-six-1,,AshongMildhanpara,228-six,douk,douk,d ou k,,Kim2011,,,,
DendakNoimailGutchagram-228-six-1,,DendakNoimailGutchagram,228-six,douk,douk,d ou k,,Kim2011,,,,
UsoiRobertpara-228-six-1,,UsoiRobertpara,228-six,dou,dou,d ou,,Kim2011,,,,
UsoiBethanipara-228-six-1,,UsoiBethanipara,228-six,dou,dou,d ou,,Kim2011,,,,
UsoiKatchaptali-228-six-1,,UsoiKatchaptali,228-six,doug,doug,d ou g,,Kim2011,,,,
AnokLaiphuKarbaripara-228-six-1,,AnokLaiphuKarbaripara,228-six,dok,dok,d o k,,Kim2011,,,,
KewaKrishnaDayalpara-228-six-1,,KewaKrishnaDayalpara,228-six,douk,douk,d ou k,,Kim2011,,,,
PhatungJarichandrapara-228-six-1,,PhatungJarichandrapara,228-six,douk,douk,d ou k,,Kim2011,,,,
DebbarmaDoluchara-228-six-1,,DebbarmaDoluchara,228-six,dok,dok,d o k,,Kim2011,,,,
DebbarmaSatchari-228-six-1,,DebbarmaSatchari,228-six,dok,dok,d o k,,Kim2011,,,,
DebbarmaKhumuling-228-six-1,,DebbarmaKhumuling,228-six,dok,dok,d o k,,Kim2011,,,,
RiangOldlankar-228-six-1,,RiangOldlankar,228-six,douk,douk,d ou k,,Kim2011,,,,
AbengGajni-228-six-1,,AbengGajni,228-six,dok,dok,d o k,,Kim2011,,,,
ChibokNagarSontosh-228-six-1,,ChibokNagarSontosh,228-six,dok,dok,d o k,,Kim2011,,,,
AtongNalchapra-228-six-1,,AtongNalchapra,228-six,koɾok,koɾok,k o ɾ o k,,Kim2011,,,,
Bangla-229-seven-1,,Bangla,229-seven,ʃat,ʃat,ʃ a t,,Kim2011,,,,
UsoiBoroPharangsia-229-seven-1,,UsoiBoroPharangsia,229-seven,ʂni,ʂni,ʂ n i,,Kim2011,,,,
UsoiChotoMadhuk-229-seven-1,,UsoiChotoMadhuk,229-seven,ʂni,ʂni,ʂ n i,,Kim2011,,,,
GabingDolchariSapmara-229-seven-1,,GabingDolchariSapmara,229-seven,ʂni,ʂni,ʂ n i,,Kim2011,,,,
NaitongLombapara-229-seven-1,,NaitongLombapara,229-seven,ʂɪni,ʂɪni,ʂ ɪ n i,,Kim2011,,,,
KemaPakkhipara-229-seven-1,,KemaPakkhipara,229-seven,ʧɪni,ʧɪni,ʧ ɪ n i,,Kim2011,,,,
TongpaiTongpaipara-229-seven-1,,TongpaiTongpaipara,229-seven,ʂɪni,ʂɪni,ʂ ɪ n i,,Kim2011,,,,
AshongMildhanpara-229-seven-1,,AshongMildhanpara,229-seven,ʂɪni,ʂɪni,ʂ ɪ n i,,Kim2011,,,,
DendakNoimailGutchagram-229-seven-1,,DendakNoimailGutchagram,229-seven,ʂɪni,ʂɪni,ʂ ɪ n i,,Kim2011,,,,
UsoiRobertpara-229-seven-1,,UsoiRobertpara,229-seven,ʂni,ʂni,ʂ n i,,Kim2011,,,,
UsoiBethanipara-229-seven-1,,UsoiBethanipara,229-seven,ʂni,ʂni,ʂ n i,,Kim2011,,,,
UsoiKatchaptali-229-seven-1,,UsoiKatchaptali,229-seven,ʂni,ʂni,ʂ n i,,Kim2011,,,,
AnokLaiphuKarbaripara-229-seven-1,,AnokLaiphuKarbaripara,229-seven,ʂɪni,ʂɪni,ʂ ɪ n i,,Kim2011,,,,
KewaKrishnaDayalpara-229-seven-1,,KewaKrishnaDayalpara,229-seven,ʂɪni,ʂɪni,ʂ ɪ n i,,Kim2011,,,,
PhatungJarichandrapara-229-seven-1,,PhatungJarichandrapara,229-seven,ʧɪni,ʧɪni,ʧ ɪ n i,,Kim2011,,,,
DebbarmaDoluchara-229-seven-1,,DebbarmaDoluchara,229-seven,ʂɪni,ʂɪni,ʂ ɪ n i,,Kim2011,,,,
DebbarmaSatchari-229-seven-1,,DebbarmaSatchari,229-seven,ʂni,ʂni,ʂ n i,,Kim2011,,,,
DebbarmaKhumuling-229-seven-1,,DebbarmaKhumuling,229-seven,ʂɪni,ʂɪni,ʂ ɪ n i,,Kim2011,,,,
RiangOldlankar-229-seven-1,,RiangOldlankar,229-seven,ʂni,ʂni,ʂ n i,,Kim2011,,,,
AbengGajni-229-seven-1,,AbengGajni,229-seven,sni,sni,s n i,,Kim2011,,,,
ChibokNagarSontosh-229-seven-1,,ChibokNagarSontosh,229-seven,ʃini,ʃini,ʃ i n i,,Kim2011,,,,
AtongNalchapra-229-seven-1,,AtongNalchapra,229-seven,ʃɨni,ʃɨni,ʃ ɨ n i,,Kim2011,,,,
Bangla-230-eight-1,,Bangla,230-eight,aʈ,aʈ,a ʈ,,Kim2011,,,,
UsoiBoroPharangsia-230-eight-1,,UsoiBoroPharangsia,230-eight,ʧa,ʧa,ʧ a,,Kim2011,,,,
UsoiChotoMadhuk-230-eight-1,,UsoiChotoMadhuk,230-eight,ʧa,ʧa,ʧ a,,Kim2011,,,,
GabingDolchariSapmara-230-eight-1,,GabingDolchariSapmara,230-eight,ʧar,ʧar,ʧ a r,,Kim2011,,,,
NaitongLombapara-230-eight-1,,NaitongLombapara,230-eight,ʧar,ʧar,ʧ a r,,Kim2011,,,,
KemaPakkhipara-230-eight-1,,KemaPakkhipara,230-eight,du,du,d u,,Kim2011,,,,
TongpaiTongpaipara-230-eight-1,,TongpaiTongpaipara,230-eight,ʧar,ʧar,ʧ a r,,Kim2011,,,,
AshongMildhanpara-230-eight-1,,AshongMildhanpara,230-eight,ʧa,ʧa,ʧ a,,Kim2011,,,,
DendakNoimailGutchagram-230-eight-1,,DendakNoimailGutchagram,230-eight,ʧal,ʧal,ʧ a l,,Kim2011,,,,
UsoiRobertpara-230-eight-1,,UsoiRobertpara,230-eight,ʧa,ʧa,ʧ a,,Kim2011,,,,
UsoiBethanipara-230-eight-1,,UsoiBethanipara,230-eight,ʧa,ʧa,ʧ a,,Kim2011,,,,
UsoiKatchaptali-230-eight-1,,UsoiKatchaptali,230-eight,ʧa,ʧa,ʧ a,,Kim2011,,,,
AnokLaiphuKarbaripara-230-eight-1,,AnokLaiphuKarbaripara,230-eight,ʧar,ʧar,ʧ a r,,Kim2011,,,,
KewaKrishnaDayalpara-230-eight-1,,KewaKrishnaDayalpara,230-eight,ʧar,ʧar,ʧ a r,,Kim2011,,,,
PhatungJarichandrapara-230-eight-1,,PhatungJarichandrapara,230-eight,ʧar,ʧar,ʧ a r,,Kim2011,,,,
DebbarmaDoluchara-230-eight-1,,DebbarmaDoluchara,230-eight,ʧar,ʧar,ʧ a r,,Kim2011,,,,
DebbarmaSatchari-230-eight-1,,DebbarmaSatchari,230-eight,ʧar,ʧar,ʧ a r,,Kim2011,,,,
DebbarmaKhumuling-230-eight-1,,DebbarmaKhumuling,230-eight,ʧar,ʧar,ʧ a r,,Kim2011,,,,
RiangOldlankar-230-eight-1,,RiangOldlankar,230-eight,ʧai,ʧai,ʧ ai,,Kim2011,,,,
AbengGajni-230-eight-1,,AbengGajni,230-eight,ʧʰɛt,ʧʰɛt,ʧʰ ɛ t,,Kim2011,,,,
ChibokNagarSontosh-230-eight-1,,ChibokNagarSontosh,230-eight,ʧɛt,ʧɛt,ʧ ɛ t,,Kim2011,,,,
AtongNalchapra-230-eight-1,,AtongNalchapra,230-eight,gandanɨi,gandanɨi,g a n d a n ɨi,,Kim2011,,,,
Bangla-231-nine-1,,Bangla,231-nine,nɔi,nɔi,n ɔi,,Kim2011,,,,
UsoiBoroPharangsia-231-nine-1,,UsoiBoroPharangsia,231-nine,ʂku,ʂku,ʂ k u,,Kim2011,,,,
UsoiChotoMadhuk-231-nine-1,,UsoiChotoMadhuk,231-nine,ʂku,ʂku,ʂ k u,,Kim2011,,,,
NaitongLombapara-231-nine-1,,NaitongLombapara,231-nine,ʂiku,ʂiku,ʂ i k u,,Kim2011,,,,
TongpaiTongpaipara-231-nine-1,,TongpaiTongpaipara,231-nine,ʧɪku,ʧɪku,ʧ ɪ k u,,Kim2011,,,,
AshongMildhanpara-231-nine-1,,AshongMildhanpara,231-nine,ʂkou,ʂkou,ʂ k ou,,Kim2011,,,,
DendakNoimailGutchagram-231-nine-1,,DendakNoimailGutchagram,231-nine,ʂkouk,ʂkouk,ʂ k ou k,,Kim2011,,,,
UsoiRobertpara-231-nine-1,,UsoiRobertpara,231-nine,ʂku,ʂku,ʂ k u,,Kim2011,,,,
UsoiBethanipara-231-nine-1,,UsoiBethanipara,231-nine,ʂku,ʂku,ʂ k u,,Kim2011,,,,
UsoiKatchaptali-231-nine-1,,UsoiKatchaptali,231-nine,ʂku,ʂku,ʂ k u,,Kim2011,,,,
AnokLaiphuKarbaripara-231-nine-1,,AnokLaiphuKarbaripara,231-nine,ʂɪku,ʂɪku,ʂ ɪ k u,,Kim2011,,,,
KewaKrishnaDayalpara-231-nine-1,,KewaKrishnaDayalpara,231-nine,ʂku,ʂku,ʂ k u,,Kim2011,,,,
PhatungJarichandrapara-231-nine-1,,PhatungJarichandrapara,231-nine,ʧikouk,ʧikouk,ʧ i k ou k,,Kim2011,,,,
